shipment_mass_release,shipment_status,shipment_pro,shipment_equipment_type_code,shipment_customer_ref_num,shipment_load_description,revenue_type_rev_type,customer name,carrier name,shipment_customer_total_rates,shipment_carrier_total_rates,shipment_gross_profit,shipment_net_margin,pick_stop_1_name,pickup,pick_stop_last_name,consignee,sales rep name,dispatcher assgn name,shipment_created_at,shipment_miles_truck,shipment_miles_customer,pick_stop_1_ready_or_deliver_date,pick_stop_1_location_zip,pick_stop_last_location_zip
false,RELEASED,12467,CRGO,FR-406130,POD RCVD - FAK,B,THE ROYAL GROUP,DDC LOGISTICS LLC,2200.0,1300.0,900.0,0.4091,THE ROYAL GROUP,"ADDISON, IL",LOC 009/TRG LAKELAND,"LAKELAND, FL",RYNE BANDOLIK,,2026-01-13 20:03:00 UTC,1133,1178,01/13/26,60101,33810
false,RELEASED,12468,FTL,200363104,POD RCVD - PALLETS,B,BATORY FOODS,PYH EXPRESS INC,840.36,550.0,290.36,0.3455,BATORY'S OAKLEY CHICAGO,"CHICAGO, IL",BELL LABORATORIES,"WINDSOR, WI",RYNE BANDOLIK,arciev1,2026-01-13 20:04:00 UTC,153,159,01/15/26,60609,53598
false,RELEASED,12469,LTL,FR-406131,POD RCVD - FAK,B,THE ROYAL GROUP,TEX-LA LOGISTICS INC,1250.0,600.0,650.0,0.52,THE ROYAL GROUP,"ADDISON, IL",DXL 3PL LLC BROWNSBURG,"BROWNSBURG, IN",RYNE BANDOLIK,arciev1,2026-01-13 20:54:00 UTC,188,192,01/14/26,60101,46112
false,RELEASED,12470,STRA,,POD RCVD - PALLET,B,CARLYN DAIRY PRODUCTS,M&G TRANS GROUP INCORPORATED,234.93,200.0,34.93,0.1487,CARLYN DAIRY PRODUCTS,"MUNDELEIN, IL",FURLANI FOODS,"OAK CREEK, WI",RYNE BANDOLIK,arciev1,2026-01-13 22:11:33 UTC,50,50,01/14/26,60060,53154
false,RELEASED,12471,FTL,200257029,POD RCVD - FAK,I,BATORY FOODS,IVAN CARTAGE CO,921.6,0.0,921.6,1.0,BATORY FOODS WILMINGTON,"WILMINGTON, IL","RURAL ROUTE 1, INC","LIVINGSTON, WI",IVAN CARTAGE CO,,2026-01-14 12:07:51 UTC,243,243,01/12/26,60481,53554
true,RELEASED,12472,V,R46322,palletized adhesives,B,AG POLYMERS,OTTATI TRANSPORT INC,845.0,645.0,200.0,0.2367,Ring Rockford,"ROCKFORD, IL",BUSKE,"STURTEVANT, WI",PERLA LOPEZ,,2026-01-14 14:31:46 UTC,93,93,01/14/26,61109,53177
false,RELEASED,12473,FTL,FR-108414,POD RCVD - UNITS,B,THE ROYAL GROUP,"CADENCE PREMIER CARGO, INC.",1900.0,1750.0,150.0,0.0789,TRG WAREHOUSE,"CICERO, IL","HELENA INDUSTRIES, LLC","WEST HELENA, AR",RYNE BANDOLIK,,2026-01-14 17:29:00 UTC,583,608,01/14/26,60804,72390
true,RELEASED,12474,V,R46280,scales attached,B,AG POLYMERS,KOLEV ENTERPRISE INC,695.0,500.0,195.0,0.2806,Ring Rockford (2nd location),"ROCKFORD, IL",CU PLASTIC,"ROCHELLE, IL",PERLA LOPEZ,,2026-01-14 18:26:23 UTC,26,26,01/15/26,61109,61068
true,RELEASED,12475,FTL,FR-108418,POD RCVD - FAK,B,THE ROYAL GROUP,BLUE STAR EXPRESS INC,1800.0,1450.0,350.0,0.1944,TRG WAREHOUSE,"CICERO, IL",GPI NEWTON,"NEWTON, IA",RYNE BANDOLIK,arciev1,2026-01-14 18:40:00 UTC,299,308,01/14/26,60804,50208
true,RELEASED,12476,V,P019547-2.P019547-3,POD RCVD - PALLETS,I,DENALI INGREDIENTS,IVAN CARTAGE CO,647.3,0.0,647.3,1.0,DENALI-CALHOUN,"NEW BERLIN, WI",BATORY'S OAKLEY CHICAGO,"CHICAGO, IL",IVAN CARTAGE CO,arciev1,2026-01-14 19:14:29 UTC,102,102,01/14/26,53151,60609
false,RELEASED,12477,FTL,,POD RCVD - FAK,B,THE ROYAL GROUP,ARCHER EXPRESS,1250.0,650.0,600.0,0.48,THE ROYAL GROUP,"ADDISON, IL",VOYANT BEAUTY,"ELKHART, IN",RYNE BANDOLIK,,2026-01-14 19:52:00 UTC,127,128,01/15/26,60101,46514
false,RELEASED,12478,FTL,,POD RCVD - FAK,I,CARLYN DAIRY PRODUCTS,IVAN CARTAGE CO,391.4,0.0,391.4,1.0,CARLYN DAIRY PRODUCTS,"MUNDELEIN, IL",CAPUTO,"MELROSE PARK, IL",IVAN CARTAGE CO,,2026-01-15 12:11:27 UTC,34,34,01/14/26,60060,60160-1402
false,RELEASED,12479,FTL,PO2079,POD RCVD - FAK,B,THE ROYAL GROUP,DFS LOGISTICS LLC,2600.0,2050.0,550.0,0.2115,THE ROYAL GROUP,"BROADVIEW, IL",LOVING PETS,"CRANBURY, NJ",RYNE BANDOLIK,,2026-01-15 19:54:00 UTC,786,811,01/15/26,60155,08512
false,RELEASED,12481,FTL,200402399,POD RCVD - PALLETS,I,BATORY FOODS,IVAN CARTAGE CO,764.64,0.0,764.64,1.0,BATORY FOODS WILMINGTON,"WILMINGTON, IL",DENALI-CALHOUN,"NEW BERLIN, WI",IVAN CARTAGE CO,,2026-01-16 12:39:54 UTC,141,141,01/14/26,60481,53151
false,RELEASED,12482,FTL,200497377,POD RCVD - PALLETS,I,BATORY FOODS,IVAN CARTAGE CO,641.96,0.0,641.96,1.0,BATORY'S OAKLEY CHICAGO,"CHICAGO, IL",THE MASTERSON CO,"MILWAUKEE, WI",IVAN CARTAGE CO,arciev1,2026-01-16 12:42:38 UTC,95,95,01/15/26,60609,53215
false,RELEASED,12483,FTL,200499411,POD RCVD - PALLETS,I,BATORY FOODS,IVAN CARTAGE CO,644.48,0.0,644.48,1.0,BATORY'S OAKLEY CHICAGO,"CHICAGO, IL",DENALI-RYERSON,"NEW BERLIN, WI",IVAN CARTAGE CO,,2026-01-16 12:46:50 UTC,101,101,01/14/26,60609,53151
false,RELEASED,12484,FTL,43479801,POD RCVD - TOTES,B,"DANISCO US, INC.",G2 LOGISTICS INC,1825.0,1450.0,375.0,0.2055,IFF - GENECOR,"BELOIT, WI",ADM Ethanol Plant,"MARSHALL, MN",RYNE BANDOLIK,,2026-01-16 14:55:37 UTC,440,440,01/19/26,53511,56258
true,RELEASED,12485,V,STORAGE JAN 26,STORAGE,B,OLDS PRODUCTS,BCAT,2400.0,0.0,2400.0,1.0,OLDS PRODUCTS,"PLEASANT PRAIRIE, WI",OLDS PRODUCTS,"PLEASANT PRAIRIE, WI",RYNE BANDOLIK,,2026-01-16 16:26:05 UTC,0,0,01/31/26,53158,53158
false,RELEASED,12486,FTL,7468,POD RCVD - FAK,I,BARAKAT TRANSPORT,IVAN CARTAGE CO,650.0,0.0,650.0,1.0,Rural Route 1 Popcorn,"LIVINGSTON, WI",Woods distribution solutions Chicago,"WEST CHICAGO, IL",IVAN CARTAGE CO,,2026-01-16 17:43:51 UTC,187,187,01/13/26,53554,60185
false,RELEASED,12487,FTL,60012483024,POD RCVD - FAK,I,"OLD DOMINION FREIGHT LINE, INC",IVAN CARTAGE CO,437.5,0.0,437.5,1.0,WHOLE CHEM LLC,"STURTEVANT, WI",PROCTER AND GAMBLE GILLETTE,"NORTH CHICAGO, IL",IVAN CARTAGE CO,,2026-01-16 17:53:45 UTC,38,38,01/15/26,53177-2321,60064
false,RELEASED,12488,TL,11229481,POD RCVD - FAK,I,CENTRAN LOGISTICS INC,IVAN CARTAGE CO,375.0,0.0,375.0,1.0,IEWC,"NEW BERLIN, WI",Sonica International - Ocean,"ITASCA, IL",IVAN CARTAGE CO,arciev1,2026-01-16 17:57:24 UTC,91,91,01/12/26,53151,60143-1135
false,RELEASED,12489,FTL,0254049,POD RCVD - FAK,I,BRIDGE LOGISTICS,IVAN CARTAGE CO,400.0,0.0,400.0,1.0,MAJIC PLASTICS,"MILWAUKEE, WI",ANTEK MADISON PLASTICS USA,"CHICAGO, IL",IVAN CARTAGE CO,arciev1,2026-01-16 18:01:35 UTC,110,110,01/13/26,53218-1744,60619-6952
true,RELEASED,12490,V,R46342,FAK,B,AG POLYMERS,KOLEV ENTERPRISE INC,445.0,400.0,45.0,0.1011,Logo Van Dyke,"PLAINFIELD, IL",CU PLASTICS,"ROCHELLE, IL",PERLA LOPEZ,,2026-01-17 01:47:56 UTC,0,0,01/16/26,60544,61068
true,RELEASED,12491,V,Transaction ID - S30048,Dunnage Return - so scale tix,B,AG POLYMERS,KOLEV ENTERPRISE INC,445.0,400.0,45.0,0.1011,CU PLASTICS,"ROCHELLE, IL",Logo Van Dyke,"PLAINFIELD, IL",PERLA LOPEZ,,2026-01-17 02:19:39 UTC,0,0,01/17/26,61068,60544
false,RELEASED,12492,FTL,,POD RCVD - PALLETS,I,BULK SYSTEMS,IVAN CARTAGE CO,400.0,150.0,250.0,0.625,SCHUTZ,"KENOSHA, WI",BULK SYSTEMS,"ROUND LAKE, IL",IVAN CARTAGE CO,,2026-01-17 15:06:20 UTC,0,0,01/09/26,53142,60073
false,RELEASED,12494,FTL,109884,POD RCVD - FAK,I,WISEWAY GROUP INC,IVAN CARTAGE CO,450.0,0.0,450.0,1.0,VORTEQ COIL FINISHERS,"OCONOMOWOC, WI",Hodgkins Warehousing Center,"HODGKINS, IL",IVAN CARTAGE CO,,2026-01-19 12:01:30 UTC,134,134,01/19/26,53066-3954,60525-7639
false,RELEASED,12496,V,2811869,POD RCVD - FAK,I,BECKER LOGISTICS INC,IVAN CARTAGE CO,300.0,0.0,300.0,1.0,BISH CREATIVE DISPLAY,"ANTIOCH, IL",IMS KENOSHA,"KENOSHA, WI",IVAN CARTAGE CO,arciev1,2026-01-19 12:08:06 UTC,23,23,01/21/26,60002,53144-7807
false,RELEASED,12497,FTL,200594036,POD RCVD - PALLETS,I,BATORY FOODS,IVAN CARTAGE CO,650.78,0.0,650.78,1.0,BATORY'S OAKLEY CHICAGO,"CHICAGO, IL","PHELPS INDUSTRIES, LLC","JANESVILLE, WI",IVAN CARTAGE CO,,2026-01-19 12:11:09 UTC,114,114,01/15/26,60609,53546
false,RELEASED,12498,FTL,4501810215,POD RCVD - FAK,I,CARLYN DAIRY PRODUCTS,IVAN CARTAGE CO,439.56,0.0,439.56,1.0,CARLYN DAIRY PRODUCTS,"MUNDELEIN, IL",PURATOS,"KENOSHA, WI",IVAN CARTAGE CO,arciev1,2026-01-19 12:15:28 UTC,40,40,01/15/26,60060,53144-1762
true,RELEASED,12499,FTL,200425695,POD RCVD - PALL,B,BATORY FOODS,ROLAND LOGISTICS INC,641.96,450.0,191.96,0.299,BATORY'S OAKLEY CHICAGO,"CHICAGO, IL",THE MASTERSON CO,"MILWAUKEE, WI",RYNE BANDOLIK,arciev1,2026-01-19 16:36:00 UTC,89,94,01/20/26,60609,53215
false,RELEASED,12500,FTL,200731850,POD RCVD - PALLETS,I,BATORY FOODS,IVAN CARTAGE CO,647.0,0.0,647.0,1.0,BATORY FOODS WILMINGTON,"WILMINGTON, IL","CROWN BAKERIES, PLEASANT PRAIR","PLEASANT PRAIRIE, WI",IVAN CARTAGE CO,arciev1,2026-01-19 16:39:47 UTC,0,0,01/19/26,60481,53158
false,RELEASED,12501,TL,200501688,POD RCVD - PALL,I,BATORY FOODS,IVAN CARTAGE CO,644.48,0.0,644.48,1.0,BATORY'S OAKLEY CHICAGO,"CHICAGO, IL",DENALI-CALHOUN,"NEW BERLIN, WI",IVAN CARTAGE CO,arciev1,2026-01-19 16:42:00 UTC,93,102,01/22/26,60609,53151
false,RELEASED,12502,FTL,200554380,POD RCVD - PALL,I,BATORY FOODS,IVAN CARTAGE CO,868.5,0.0,868.5,1.0,BATORY FOODS WILMINGTON,"WILMINGTON, IL",BELL LABORATORIES,"WINDSOR, WI",IVAN CARTAGE CO,arciev1,2026-01-19 16:44:00 UTC,172,189,01/22/26,60481,53598
false,RELEASED,12503,FTL,200745102,POD RCVD - PALL,I,BATORY FOODS,IVAN CARTAGE CO,641.96,0.0,641.96,1.0,BATORY'S OAKLEY CHICAGO,"CHICAGO, IL",THE MASTERSON CO,"MILWAUKEE, WI",IVAN CARTAGE CO,arciev1,2026-01-19 16:47:00 UTC,89,94,01/26/26,60609,53215
false,RELEASED,12504,FTL,200770125,POD RCVD - PALLETS,B,BATORY FOODS,CONTRACT TRANSPORT SERVICES,954.58,675.0,279.58,0.2929,BATORY FOODS WILMINGTON,"WILMINGTON, IL",TRILLIANT FOOD & NUTR,"LITTLE CHUTE, WI",RYNE BANDOLIK,arciev1,2026-01-19 16:49:08 UTC,247,247,01/22/26,60481,54140
false,RELEASED,12505,FTL,200827589,POD RCVD - PALL,I,BATORY FOODS,IVAN CARTAGE CO,765.06,0.0,765.06,1.0,BATORY'S OAKLEY CHICAGO,"CHICAGO, IL",SUBCO FOODS INC,"SHEBOYGAN, WI",IVAN CARTAGE CO,arciev1,2026-01-19 16:51:00 UTC,150,155,01/26/26,60609,53081
true,RELEASED,12506,FTL,FR-108480,POD RCVD - FAK,B,THE ROYAL GROUP,LAMA TRUCKING INC,1500.0,1250.0,250.0,0.1667,TRG WAREHOUSE,"CICERO, IL",GPI NEWTON,"NEWTON, IA",RYNE BANDOLIK,arciev1,2026-01-19 20:54:26 UTC,297,297,01/20/26,60804,50208
false,RELEASED,12507,LTL,Calendar Frame,POD RCVD - FAK,I,C.W.I. DISPLAYS CORP,IVAN CARTAGE CO,300.0,0.0,300.0,1.0,INNOVATIVE DRAGON (WAUKESHA),"WAUKESHA, WI",CWI,"BEDFORD PARK, IL",IVAN CARTAGE CO,,2026-01-19 23:19:30 UTC,,,01/19/26,53189,
true,RELEASED,12508,V,"P019547-2,3 RETURN",NO PPWK REQ - PALLETS,I,DENALI INGREDIENTS,IVAN CARTAGE CO,647.3,0.0,647.3,1.0,BATORY'S OAKLEY CHICAGO,"CHICAGO, IL",DENALI-CALHOUN,"NEW BERLIN, WI",IVAN CARTAGE CO,arciev1,2026-01-19 23:20:41 UTC,101,101,01/20/26,60609,53151
false,RELEASED,12509,FTL,200325779,POD RCVD - PALLETS,B,BATORY FOODS,IVAN CARTAGE CO,616.36,0.0,616.36,1.0,BATORY'S OAKLEY CHICAGO,"CHICAGO, IL",THE MASTERSON CO,"MILWAUKEE, WI",IVAN CARTAGE CO,arciev1,2026-01-20 14:02:02 UTC,95,95,01/20/26,60609,53215
false,RELEASED,12510,FTL,200964139,POD RCVD - FAK,B,BATORY FOODS,QUATRON LOGISTICS INC,1033.0,1000.0,33.0,0.0319,BATORY FOODS WILMINGTON,"WILMINGTON, IL",HOLMEN CHEESE LLC,"HOLMEN, WI",RYNE BANDOLIK,,2026-01-20 14:19:00 UTC,303,319,01/20/26,60481,54636
true,RELEASED,12512,FTL,,TOTES,I,BULK SYSTEMS,IVAN CARTAGE CO,575.0,0.0,575.0,1.0,IFF - GENECOR,"BELOIT, WI",ROJAC,"UNION GROVE, WI",IVAN CARTAGE CO,arciev1,2026-01-20 15:35:34 UTC,54,54,01/22/26,53511,53182
false,RELEASED,12514,FTL,5497832,POD RCVD - FAK,I,WORLDWIDE LOGISTICS,IVAN CARTAGE CO,630.0,0.0,630.0,1.0,ALTER METAL RECYCLING - MADISON,"MADISON, WI",JUPITER ALUMINUM,"HAMMOND, IN",IVAN CARTAGE CO,,2026-01-21 12:32:30 UTC,174,174,01/21/26,53714-1334,46320
false,RELEASED,12515,TL,200887737,POD RCVD - PALL,I,BATORY FOODS,IVAN CARTAGE CO,644.48,0.0,644.48,1.0,BATORY'S OAKLEY CHICAGO,"CHICAGO, IL",DENALI-CALHOUN,"NEW BERLIN, WI",IVAN CARTAGE CO,arciev1,2026-01-21 12:43:00 UTC,93,102,01/26/26,60609,53151
false,RELEASED,12516,FTL,200648540,POD RCVD - FAK,I,BATORY FOODS,IVAN CARTAGE CO,644.48,0.0,644.48,1.0,BATORY'S OAKLEY CHICAGO,"CHICAGO, IL",DENALI-LIDNER,"WAUKESHA, WI",IVAN CARTAGE CO,arciev1,2026-01-21 12:46:00 UTC,104,110,01/27/26,60609,53186
false,RELEASED,12517,TL,200772857,POD RCVD - PALL,I,BATORY FOODS,IVAN CARTAGE CO,838.84,0.0,838.84,1.0,BATORY'S OAKLEY CHICAGO,"CHICAGO, IL",BELL LABORATORIES,"WINDSOR, WI",IVAN CARTAGE CO,arciev1,2026-01-21 12:49:00 UTC,153,159,01/27/26,60609,53598
false,RELEASED,12518,FTL,200456465,POD RCVD - PALL,I,BATORY FOODS,IVAN CARTAGE CO,650.78,0.0,650.78,1.0,BATORY'S OAKLEY CHICAGO,"CHICAGO, IL","PHELPS INDUSTRIES, LLC","JANESVILLE, WI",IVAN CARTAGE CO,,2026-01-21 12:53:00 UTC,110,113,01/26/26,60609,53546
false,RELEASED,12519,TL,200501686,POD RCVD - PALLET,I,BATORY FOODS,IVAN CARTAGE CO,644.48,0.0,644.48,1.0,BATORY'S OAKLEY CHICAGO,"CHICAGO, IL",DENALI-CALHOUN,"NEW BERLIN, WI",IVAN CARTAGE CO,arciev1,2026-01-21 12:56:53 UTC,101,101,01/27/26,60609,53151
false,RELEASED,12520,FTL,200745280,POD RCVD - PALL,I,BATORY FOODS,IVAN CARTAGE CO,645.48,0.0,645.48,1.0,BATORY'S OAKLEY CHICAGO,"CHICAGO, IL",THE MASTERSON CO,"MILWAUKEE, WI",IVAN CARTAGE CO,arciev1,2026-01-21 12:59:00 UTC,89,94,02/13/26,60609,53215
false,RELEASED,12521,FTL,200753882,POD RCVD - PALLETS,I,BATORY FOODS,IVAN CARTAGE CO,762.12,0.0,762.12,1.0,BATORY FOODS WILMINGTON,"WILMINGTON, IL",THE MASTERSON CO,"MILWAUKEE, WI",IVAN CARTAGE CO,arciev1,2026-01-21 13:01:00 UTC,126,132,01/30/26,60481,53215
false,RELEASED,12522,FTL,201013664,POD RCVD - PALLETS,I,BATORY FOODS,IVAN CARTAGE CO,877.74,0.0,877.74,1.0,BATORY FOODS WILMINGTON,"WILMINGTON, IL",SENSIENT FLAVORS,"JUNEAU, WI",IVAN CARTAGE CO,arciev1,2026-01-21 13:05:00 UTC,173,202,01/28/26,60481,53039
false,RELEASED,12523,TL,200825378,POD RCVD - SKIDS,I,BATORY FOODS,IVAN CARTAGE CO,496.84,0.0,496.84,1.0,BATORY'S OAKLEY CHICAGO,"CHICAGO, IL",OLDS PRODUCTS,"PLEASANT PRAIRIE, WI",IVAN CARTAGE CO,,2026-01-21 13:09:00 UTC,63,63,01/29/26,60609,53158
false,RELEASED,12524,TL,200825379,POD RCVD - SKID,I,BATORY FOODS,IVAN CARTAGE CO,496.84,0.0,496.84,1.0,BATORY'S OAKLEY CHICAGO,"CHICAGO, IL",OLDS PRODUCTS,"PLEASANT PRAIRIE, WI",IVAN CARTAGE CO,,2026-01-21 13:12:00 UTC,63,63,02/04/26,60609,53158
true,RELEASED,12525,LTL,FR-406193,POD RCVD - FAK,B,THE ROYAL GROUP,ECHO GLOBAL LOGISTICS,675.0,401.58,273.42,0.4051,THE ROYAL GROUP,"ADDISON, IL",USA MERRILLVILLE,"CROWN POINT, IN",RYNE BANDOLIK,arciev1,2026-01-21 14:11:59 UTC,65,65,01/21/26,60101,46307
false,RELEASED,12526,FTL,2057914,POD RCVD - FAK,I,WATCO SUPPLY CHAIN SERVICES,IVAN CARTAGE CO,450.0,0.0,450.0,1.0,ICI Foods,"VERONA, WI",Midwest Refrigerated,"PLEASANT PRAIRIE, WI",IVAN CARTAGE CO,,2026-01-21 14:20:34 UTC,128,128,01/16/26,53593,53158
true,RELEASED,12527,FTL,FR-108480,POD RCVD - FAK,B,THE ROYAL GROUP,"LANDSTAR RANGER, INC.",1500.0,1100.0,400.0,0.2667,TRG WAREHOUSE,"CICERO, IL",GPI NEWTON,"NEWTON, IA",RYNE BANDOLIK,arciev1,2026-01-21 14:53:00 UTC,291,297,01/21/26,60804,50208
true,RELEASED,12528,STRA,LID7DF8ES,POD RCVD - FAK,B,ETS-LINDGREN INC C/O SHIPWELL,ROADMAX LLC,2900.0,1500.0,1400.0,0.4828,AXIOM MATERIALS INC,"CARLSBAD, CA",ETS-LINDGREN (DURANT),"DURANT, OK",RYNE BANDOLIK,arciev1,2026-01-21 19:00:00 UTC,1399,1477,01/21/26,92008,74701
false,RELEASED,12530,STRA,,POD RCVD - PALLET,B,CARLYN DAIRY PRODUCTS,GOLDEN EXPRESS TRANSPORTATION,234.93,200.0,34.93,0.1487,CARLYN DAIRY PRODUCTS,"MUNDELEIN, IL",FURLANI FOODS,"OAK CREEK, WI",RYNE BANDOLIK,arciev1,2026-01-21 20:46:18 UTC,50,50,01/22/26,60060,53154
true,RELEASED,12532,CRGO,FR-108513,TONU,B,THE ROYAL GROUP,PERSATI LOGISTIC LLC,250.0,100.0,150.0,0.6,TRG WAREHOUSE,"CICERO, IL",DOMTAR WISCONSIN PAPER DIV,"ROTHSCHILD, WI",RYNE BANDOLIK,arciev1,2026-01-21 21:25:25 UTC,277,277,01/21/26,60804,54474
true,RELEASED,12534,STRA,FR-108520,POD RCVD - FAK,B,THE ROYAL GROUP,JAMAAL'S TRUCKING AND LOGISTIC,2950.0,2600.0,350.0,0.1186,THE ROYAL GROUP,"CICERO, IL",KLOCKE AMERICAS,"FORT MYERS, FL",RYNE BANDOLIK,,2026-01-21 22:52:00 UTC,1244,1309,01/22/26,60804,33913
true,RELEASED,12535,LTL,FR-406208,POD RCVD - FAK,B,THE ROYAL GROUP,ECHO GLOBAL LOGISTICS,995.0,212.47,782.53,0.7865,TRG WAREHOUSE,"ADDISON, IL",GPI NEWTON,"NEWTON, IA",RYNE BANDOLIK,,2026-01-22 14:23:29 UTC,291,291,01/22/26,60101,50208
false,RELEASED,12536,V,,POD RCVD - SKIDS,I,INNOVATIVE DRAGON GROUP,IVAN CARTAGE CO,525.0,0.0,525.0,1.0,INNOVATIVE DRAGON (WAUKESHA),"WAUKESHA, WI",HHG KENOSHA,"KENOSHA, WI",IVAN CARTAGE CO,arciev1,2026-01-22 14:36:17 UTC,55,55,01/22/26,53189,53144
true,RELEASED,12537,TL,14036,POD RCVD - PALLET,I,CARLYN DAIRY PRODUCTS,IVAN CARTAGE CO,721.87,0.0,721.87,1.0,CARLYN DAIRY PRODUCTS,"MUNDELEIN, IL",CEDAR CREST ICE CREAM,"MANITOWOC, WI",IVAN CARTAGE CO,arciev1,2026-01-22 16:56:38 UTC,137,137,01/21/26,60060,54220
true,RELEASED,12538,R,4502598472,POD RCVD - TOTES,B,"DANISCO US, INC.","MATT HENNINGS TRUCKING, INC.",850.0,800.0,50.0,0.0588,IFF - GENECOR,"BELOIT, WI",MRS - WORLEY WAREHOUSING,"CEDAR RAPIDS, IA",RYNE BANDOLIK,arciev1,2026-01-22 18:36:00 UTC,216,216,01/26/26,53511,52404
true,RELEASED,12539,R,4502598473,POD RCVD - TOTES,B,"DANISCO US, INC.",CRICKET ENTERPRISES LLC,850.0,800.0,50.0,0.0588,IFF - GENECOR,"BELOIT, WI",MRS - WORLEY WAREHOUSING,"CEDAR RAPIDS, IA",RYNE BANDOLIK,arciev1,2026-01-22 18:36:00 UTC,160,162,01/26/26,53511,52404
true,RELEASED,12540,R,4502598475,POD RCVD - TOTES,B,"DANISCO US, INC.","MATT HENNINGS TRUCKING, INC.",850.0,800.0,50.0,0.0588,IFF - GENECOR,"BELOIT, WI",MRS - WORLEY WAREHOUSING,"CEDAR RAPIDS, IA",RYNE BANDOLIK,arciev1,2026-01-22 18:38:00 UTC,160,162,01/27/26,53511,52404
false,RELEASED,12541,LTL,,POD RCVD - FAK,I,C.W.I. DISPLAYS CORP,IVAN CARTAGE CO,300.0,0.0,300.0,1.0,INNOVATIVE DRAGON (WAUKESHA),"WAUKESHA, WI",CWI,"BEDFORD PARK, IL",IVAN CARTAGE CO,,2026-01-22 23:35:42 UTC,,,01/23/26,53189,
true,RELEASED,12542,LTL,4506092749,POD RCVD - FAK,B,THE ROYAL GROUP,ECHO GLOBAL LOGISTICS,950.0,212.47,737.53,0.7763,Gencorr packaging,"ALSIP, IL",GPI NEWTON,"NEWTON, IA",RYNE BANDOLIK,arciev1,2026-01-23 14:03:11 UTC,303,303,01/23/26,60803,50208-1845
true,RELEASED,12543,STRA,65EQJ9,POD RCVD - FAK,B,ETS-LINDGREN INC C/O SHIPWELL,ENDLESS FREIGHT SOLUTIONS INC,2450.0,1925.0,525.0,0.2143,SUMITOMO WHSE,"FLEMINGTON, NJ",ETS-LINDGREN (DURANT),"DURANT, OK",RYNE BANDOLIK,arciev1,2026-01-23 14:57:12 UTC,1448,1448,01/26/26,08822,74701
true,RELEASED,12544,R,4502598953,POD RCVD - TOTES,B,"DANISCO US, INC.","MATT HENNINGS TRUCKING, INC.",850.0,800.0,50.0,0.0588,IFF - GENECOR,"BELOIT, WI",MRS - CEDAR RAPIDS,"CEDAR RAPIDS, IA",RYNE BANDOLIK,arciev1,2026-01-23 15:31:00 UTC,160,162,01/27/26,53511,52404
false,RELEASED,12555,FTL,8507315,POD RCVD - FAK,I,NFI LOGISTICS LLC,IVAN CARTAGE CO,600.0,0.0,600.0,1.0,Broan-NuTone LLC HTF,"HARTFORD, WI",HD Supply Chicago DC,"NORTHLAKE, IL",IVAN CARTAGE CO,arciev1,2026-01-23 20:14:24 UTC,117,117,01/19/26,53027,60164-1396
false,RELEASED,12556,FTL,3000179705,POD RCVD -  FAK,I,RUAN TRANSPORT CORP,IVAN CARTAGE CO,500.0,0.0,500.0,1.0,BERCO OF AMERICA,"WAUKESHA, WI","BOBCAT CO ,CRESTWOOD,IL,USA","CRESTWOOD, IL",IVAN CARTAGE CO,,2026-01-23 20:29:39 UTC,119,119,01/19/26,53186,60418-2326
false,RELEASED,12557,V,2812214,POD RCVD - FAK,I,BECKER LOGISTICS INC,IVAN CARTAGE CO,300.0,0.0,300.0,1.0,BISH CREATIVE DISPLAY,"ANTIOCH, IL",IMS KENOSHA,"KENOSHA, WI",IVAN CARTAGE CO,arciev1,2026-01-23 20:41:16 UTC,23,23,01/22/26,60002,53144-7807
true,RELEASED,12558,V,R46408,NO SCALES REQ - two POD's attached  b/c 2 orders for 1 shipment,B,AG POLYMERS,KOLEV ENTERPRISE INC,445.0,400.0,45.0,0.1011,logoplaste plainfield,"PLAINFIELD, IL",100 4th Ave ,"ROCHELLE, IL",PERLA LOPEZ,,2026-01-23 20:43:46 UTC,62,62,01/22/26,60544,61068
false,RELEASED,12559,TL,127257779,POD RCVD - PALLET,I,ARCHGATE LOGISTICS INC,IVAN CARTAGE CO,625.0,0.0,625.0,1.0,Bay Valley Foods - GB,"GREEN BAY, WI",Schroeder Pallet Services,"BEDFORD PARK, IL",IVAN CARTAGE CO,,2026-01-23 20:46:49 UTC,224,224,01/21/26,54303,60638
true,RELEASED,12560,LTL,FR-406230,POD RCVD - FAK,B,THE ROYAL GROUP,ECHO GLOBAL LOGISTICS,895.0,212.47,682.53,0.7626,TRG WAREHOUSE,"ADDISON, IL",ZF ACTIVE,"MARSHALL, IL",RYNE BANDOLIK,,2026-01-23 21:29:14 UTC,226,226,01/23/26,60101,62441
false,RELEASED,12561,FTL,0254752,POD RCVD - FAK,I,BRIDGE LOGISTICS,IVAN CARTAGE CO,400.0,0.0,400.0,1.0,MAJIC PLASTICS,"MILWAUKEE, WI",ANTEK MADISON PLASTICS USA,"CHICAGO, IL",IVAN CARTAGE CO,arciev1,2026-01-24 14:39:37 UTC,110,110,01/23/26,53218-1744,60619-6952
